Rulero,Escuela,Distancia,x_wgs,y_wgs
3,COLEGIO BLOSSOM  AMERICANO,2917.601087,-68.84672,-32.89186
3,INMACULADO CORAZON DE MARIA,6807.812649,-68.90933,-32.8887
3,RIO MENDOZA,2244.933222,-68.86555,-32.86865
3,INSTITUTO FERNANDO FADER,2182.952752,-68.84179,-32.86589
3,INSTITUTO SUPERIOR DE FORMACION GERENCIA,3317.786361,-68.84179,-32.86589
3,INST. DE DOCENCIA INV. Y CAPACIT. LABORA,3896.555348,-68.84181,-32.90102
3,INSTITUTO CUYANO DE CULTURA MUSICAL,3363.008274,-68.85727,-32.89325
3,ESCUELA CRISTIANA EVANGELICA MENDOZA,3305.489074,-68.85409,-32.89383
3,CERVANTES (CENS),2139.369962,-68.84179,-32.86589
3,INST. SUP. DE TECNOL. GRAFICA GUTEMBERG,1491.226477,-68.84179,-32.86589
3,"ESCUELA DE PSICOLOGIA ""DR. E. P. RIVIERE",3346.360092,-68.84854,-32.89552
3,INSTITUTO MENDOZA DE ENSE¥ANZA SUPERIOR,3014.892567,-68.84179,-32.86589
3,FELIX DARDO PALORMA,1520.492241,-68.84179,-32.86589
3,CARLOS VARAS GAZARI,1787.408996,-68.84409,-32.88189
3,LEONARDO FAVIO,2754.24994,-68.8695,-32.87425
3,Josefa Dominga Balcarce San Martin,3534.99856,-68.85923,-32.89416
3,WOLFGANG AMADEO MOZART,2255.219142,-68.84179,-32.86589
3,LIBERTADOR DE LOS ANDES,1639.35264,-68.84179,-32.86589
3,DR.OSVALDO S BORGHI,1917.553614,-68.86156,-32.87044
3,EVA PERON,3975.613187,-68.8752,-32.88803
3,SAN ANTONIO MARIA CLARET,6798.050526,-68.90926,-32.88861
3,LICEO AGRICOLA Y ENOLOGICO D. F. SARMIEN,5167.881997,-68.88551,-32.89436
3,ESCUELA DE COMERCIO MARTIN ZAPATA,3475.044659,-68.85004,-32.89644
3,JARDIN MATERNAL CRICYT,4359.493514,-68.87522,-32.89326
3,ALGARROBO,6287.240936,-68.90323,-32.88883
3,LA FAVORITA,6648.239299,-68.90734,-32.889
3,CERRO DE LA GLORIA,6267.794618,-68.90295,-32.88893
3,ESCUELA N�?? 3-447 (CENS),6284.801746,-68.90312,-32.88898
3,SAN ANTONIO M. CLARET,6792.056992,-68.90921,-32.88858
3,MANUEL LAINEZ,4067.102158,-68.85532,-32.90074
3,CASA DEL NI¥O CORAZON DE MARIA,6975.246809,-68.91061,-32.89005
3,J. MATERNAL CASA DEL NI¥O,6969.398184,-68.91053,-32.89008
3,QUIMICOS ARGENTINOS,3639.843019,-68.85349,-32.89719
3,PADRE CLARET,3545.52003,-68.8565,-32.89535
3,ADELA PONCE DE BOSSHARDT,4062.287447,-68.8551,-32.90075
3,FRANCISCO N DE LAPRIDA,4164.753075,-68.86008,-32.90012
3,DANIEL VIDELA CORREAS,3518.085304,-68.85925,-32.89398
3,GRAL LAS HERAS,1916.60877,-68.84179,-32.86589
3,PADRE CLARET,3551.82085,-68.85664,-32.89536
3,INSTITUTO CUYANO DE CULTURA MUSICAL,3360.561955,-68.85725,-32.89324
3,JOSE VICENTE ZAPATA,3385.571081,-68.85275,-32.89498
3,FRAY LUIS BELTRAN,3299.132122,-68.85175,-32.89442
3,JARDIN MATERNAL LA CASITA,2549.60933,-68.84179,-32.86589
3,INST.SUP.TEC.ESTUD.EC.DE CUYO,3444.508457,-68.85295,-32.89548
3,INST. SUPERIOR DE NIVEL TERICIARIO S.I.E,3948.40918,-68.84254,-32.90148
3,COL. UNIVERSITARIO CENTRAL J. DE SAN MAR,3836.285168,-68.84229,-32.90047
3,ESCUELA CRISTIANA EVANGELICA MENDOZA,3306.769762,-68.85403,-32.89386
3,SAN GABRIEL,3597.859258,-68.84179,-32.86589
3,BELLAS ARTES,3462.222847,-68.84475,-32.897
3,ARISTIDES VILLANUEVA,3446.099125,-68.84421,-32.89689
3,JARDIN MATERNAL LOS LOCOS BAJITOS,3861.762796,-68.84179,-32.86589
3,ING. PABLO NOGUES,3854.856956,-68.84951,-32.90003
3,JARDIN MATERNAL OBRITAS,3786.30038,-68.84511,-32.89991
3,HUMBERTO DE PAOLIS,3271.96627,-68.84647,-32.89512
3,ARQ. MANUEL V. CIVIT,2467.230381,-68.84179,-32.86589
3,ESCUELA N�?? 3-406 (CENS),1809.373452,-68.8442,-32.88207
3,SAN FRANCISCO JAVIER,4023.433966,-68.84179,-32.86589
3,INSTITUTO SUPERIOR DE LA EMPRESA,3622.191003,-68.84179,-32.86589
3,HUMBERTO DE PAOLIS,3273.305478,-68.84637,-32.89515
3,FUNDACION BRASILIA,3379.15373,-68.84986,-32.89558
3,INSTITUTO INTERCULTURAL,3474.322141,-68.84179,-32.86589
3,NTRA. SRA. DE LA MISERICORDIA,3326.864558,-68.84179,-32.86589
3,ADOLFO PEREZ ESQUIVEL,3645.67789,-68.84179,-32.86589
3,BARTOLOME MITRE,3645.933473,-68.84179,-32.86589
3,CORAZON DE MARIA,2947.033936,-68.85231,-32.89093
3,ESC. DE PERIODISMO DEPORTIVO DE MENDOZA,3607.413591,-68.84179,-32.86589
3,NTRA.SRA. DE LA MISERICORDIA,3319.14124,-68.84179,-32.86589
3,CORAZON DE MARIA,2956.074846,-68.85233,-32.89101
3,ADVENTISTA,2358.643595,-68.85006,-32.88598
3,DR.JUAN AGUSTIN MAZA,2358.857811,-68.85436,-32.88432
3,DOMINGO F SARMIENTO,2810.024481,-68.85478,-32.88873
3,I.AMPUERO MATTA,2365.394961,-68.85017,-32.88601
3,ISLAS MALVINAS (TUR. Y HOTELERIA),2197.837079,-68.85818,-32.88008
3,DR.CARLOS N.VERGARA,1455.563026,-68.85261,-32.87532
3,SAN ANDRES,2310.390942,-68.85757,-32.88191
3,SAN ANDRES,2308.613225,-68.85761,-32.88186
3,I.T.U. MENDOZA,3738.986522,-68.87858,-32.87903
3,LICEO MILITAR GENERAL ESPEJO,1915.272251,-68.85948,-32.87458
3,"""ALGARROBO TELTECA""",2116.749136,-68.85998,-32.87723
3,CARMEN PONCE DE VIDELA,3520.84923,-68.87305,-32.88356
3,JARDIN MATERNAL LOS DUENDES DEL LAGO,2216.036092,-68.86445,-32.8717
3,CENTRO COMUNITARIO ED. SAN JOSE,2807.858028,-68.87016,-32.87414
3,REPUBLICA DE CHILE,1721.43325,-68.85938,-32.87044
3,MARIA CURIE,1741.8107,-68.85944,-32.87087
3,Profesor Fabián Roberto Testa,2750.010243,-68.8697,-32.87364
3,DR. DIEGO PAROISSIEN,3167.616179,-68.87559,-32.86744
3,GRAL.CARLOS E. O'DONNELL,2778.939416,-68.86978,-32.87425
3,MIMITOS,2756.490744,-68.86977,-32.87365
3,DUENDELIN,1914.56642,-68.86225,-32.86559
3,VICTOR VOLPE,2193.774,-68.86522,-32.86533
3,SAN JOSE H.MARISTAS,3788.884179,-68.88227,-32.86643
3,SAN JOSE H. MARISTAS,3804.514155,-68.88244,-32.86637
3,P.JOSE M.LLORENS,2409.900589,-68.86715,-32.86966
3,SAMUEL OSTROPOLSKY,1810.763262,-68.84179,-32.86589
3,JULIO CESAR RAFFO DE LA RETA,1959.72513,-68.86273,-32.86561
3,GRAL.PATROCINIO RECABARREN,2414.392195,-68.86706,-32.87027
3,JARDIN MAT. CUSTODIA ZULUZAGA,2485.50276,-68.86834,-32.86648
3,PIO XII,321.9189689,-68.84523,-32.86594
3,CNEL.DE MARINA TOMAS ESPORA,2306.763406,-68.86621,-32.86874
3,MUNICENTRO COOP. LIBERTADOR,2352.611797,-68.86654,-32.86961
3,VICTOR MERCANTE,718.2372932,-68.84909,-32.86789
3,DR.RICARDO GUTIERREZ,2640.837945,-68.84179,-32.86589
3,LEONOR LEMOS,676.22644,-68.84848,-32.86819
3,EDMUNDO DE AMICIS,701.5061111,-68.8486,-32.86853
3,COMPA¥IA DE MARIA,1082.110344,-68.84179,-32.86589
3,GRAL.MANUEL BELGRANO,741.6499952,-68.84297,-32.8725
3,LEàN GIECO,669.1670237,-68.84852,-32.86793
3,COMPA¥IA DE MARIA,1087.624547,-68.84179,-32.86589
3,INSTITUTO SUPERIOR DE ENSE¥ANZA TECNICA,341.8443952,-68.84179,-32.86589
3,N.S.DEL R.DE POMPEYA,547.5730078,-68.84179,-32.86589
3,ESCUELA N�?? 3-458 (CENS),655.4557002,-68.84179,-32.86589
3,HIPOLITO YRIGOYEN,650.4180165,-68.84179,-32.86589
4,BEATRIZ FALCITELLI,1837.271445,-68.83855,-32.86289
4,ENRIQUETA D DE VIDELA,1564.59848,-68.83406,-32.87966
4,NTRA.SRA.DEL ROSARIO DE POMPEYA,1575.109844,-68.83631,-32.86438
4,NUESTRA SE¥ORA DEL  ROSARIO DE POMPEYA,1577.66004,-68.83626,-32.86425
4,A.P.A.N.D.O.,989.6334704,-68.83123,-32.86781
4,PEDRO DEL CASTILLO,1688.916068,-68.83447,-32.88097
4,FRAY MAMERTO ESQUIU,1264.156701,-68.83445,-32.87287
4,DR. GREGORIO ARAOZ ALFARO,676.7361122,-68.82761,-32.86782
4,DON BOSCO,1939.372959,-68.83481,-32.88383
4,DON BOSCO,1934.831372,-68.83474,-32.88383
4,RICARDO ROJAS,415.1669795,-68.82451,-32.86815
4,TIBURCIO BENEGAS,1989.395444,-68.83366,-32.88518
4,ESCUELA N�?? 3-403 (CENS),1380.291205,-68.83025,-32.88047
4,MARIANO MORENO,1388.630326,-68.83051,-32.8804
4,SAN PEDRO NOLASCO,1715.552625,-68.83221,-32.88301
4,S.PEDRO NOLASCO,1723.510361,-68.83207,-32.88319
4,JOSE FEDERICO MORENO,1181.719068,-68.83187,-32.87635
4,ESCUELA REGIONAL DE CINE Y VIDEO,1077.915159,-68.83045,-32.87644
4,STO.TOMAS DE AQUINO,1364.086612,-68.83302,-32.87784
4,STO. TOMAS DE AQUINO,1369.144416,-68.8331,-32.87782
4,FUNDACION RICART (NORBRIDGE),2402.433596,-68.84335,-32.8816
4,DR.BERNARDO A HOUSSAY,2077.434144,-68.84078,-32.87948
4,PABLO BESSON,1774.440537,-68.83686,-32.87967
4,PABLO BESSON,2066.90964,-68.83943,-32.88117
4,SAN NICOLµS DEL CARRASCAL,2823.970342,-68.84343,-32.88787
4,MERCEDITAS DE SAN MARTIN,2834.246155,-68.84362,-32.88783
4,ESCUELA N�?? 3-408 CENS BELGRANO EDUCADOR,2980.330096,-68.85253,-32.87545
4,ROBERTO ARLT,2499.639659,-68.84434,-32.8819
4,COMBATE DE SAN LORENZO,1752.291013,-68.83097,-32.88412
4,RAQUEL MENENDEZ DE PAVON,2118.504511,-68.83085,-32.88793
4,NUESTRA ESCUELA,2454.067541,-68.83801,-32.88763
4,DOMINGO BOMBAL,2204.746377,-68.8311,-32.88868
4,INSTITUTO SUPERIOR DE CS. RELIGIOSAS SAN,2424.678239,-68.8343,-32.88951
4,CECILIA GRIERSON,2520.786722,-68.83418,-32.89056
4,SAGRADO CORAZON,2352.617838,-68.83403,-32.88889
4,SAGRADO CORAZON,2350.186749,-68.83397,-32.88889
4,INSTITUTO SUPERIOR NUEVO CUYO,2732.727714,-68.83734,-32.89118
4,S.T.R.O.B.E.R.I.,3112.467671,-68.83886,-32.89443
4,Dr.Daniel Fernando Gonzalez,2124.686345,-68.83114,-32.88787
4,PEDRO NOLASCO FERREYRA,2594.296219,-68.83473,-32.89106
4,SAN LUIS GONZAGA,3221.869364,-68.8415,-32.89411
4,POLICÍAS H�??ROES DE MENDOZA,3249.655343,-68.84605,-32.89112
4,PRESIDENTE QUINTANA,3624.966217,-68.85031,-32.89222
4,SAN LUIS GONZAGA,3271.88287,-68.84157,-32.89463
4,NORMAL TOMAS GODOY CRUZ,3135.76042,-68.84428,-32.89115
4,NORMAL SUP. TOMAS GODOY CRUZ,3138.487946,-68.84433,-32.89114
4,INSTITUTO DE EDUC. SUPERIOR MAGISTER,3394.299233,-68.84567,-32.89324
4,JAR.EXC.TOMAS GODOY CRUZ,3130.301871,-68.84388,-32.8914
4,CHIARA LUBICH,2003.166229,-68.84249,-32.87252
4,ALFREDO R.BUFANO,3183.837108,-68.84624,-32.89008
4,TOMAS G.CRUZ,3173.731253,-68.84477,-32.89122
4,INSTITUTO BLOSSOM,3367.552282,-68.84689,-32.89191
4,XXI DE ABRIL,3134.986834,-68.84744,-32.88822
4,MARIA AUXILIADORA,2875.339918,-68.84638,-32.88551
4,AGUSTIN ALVAREZ,3211.490818,-68.84648,-32.89023
4,LUMEN DE SAN JOSE DE CALASANZ,997.6277144,-68.83168,-32.869
4,I.C.E.I.,2664.369832,-68.84499,-32.88385
4,Nieves del Aconcagua,4443.090148,-68.85967,-32.89413
4,MARIA AUXILIADORA,2864.824703,-68.8466,-32.88507
4,I.C.E.I   INSTITUTO CUYANO DE ED. INTEGR,2658.591276,-68.84488,-32.88389
4,SAN FRANCISCO DE ASIS,8878.93733,-68.91383,-32.88799
4,"APRENDER, CIC FLORES SUR",4613.27479,-68.87021,-32.87513
4,SAN BUENAVENTURA,2594.778107,-68.8421,-32.88603
4,SAN BUENAVENTURA,2605.954013,-68.84201,-32.88626
4,SOLES (SOLCITO),7965.609421,-68.90397,-32.88741
4,INFANCIA,8152.764469,-68.90542,-32.88945
4,ATRAPASUE�??OS,8567.099528,-68.91088,-32.88619
4,PUESTO LIMA,5334.589213,-68.87474,-32.88717
4,LEONOR LEMOS,485.352427,-68.82634,-32.87003
4,TOMBA,3377.182786,-68.85385,-32.88363
4,Junta de Disciplina,5498.549598,-68.87571,-32.88915
4,ALBERTO THORMANN,1859.714236,-68.83878,-32.86282
4,PROFESORA SILVIA CATALLINI,5325.057344,-68.87468,-32.88705
4,S/NOMBRE,4037.466051,-68.86352,-32.87771
4,COMPLEJO PENITENC.II SAN FELIPE,4060.273631,-68.86379,-32.87765
4,COMPL.PENITENCIARIO SAN FELIPE,4059.205317,-68.8637,-32.87796
4,S/NOMBRE,5515.546821,-68.87834,-32.88285
4,S/NOMBRE,3392.403282,-68.85486,-32.882
4,COMPLEJO PENITENCIARIO BOULOGNE SUR MER,3700.265396,-68.85993,-32.87737
4,Padre Jorge Contreras,2617.817328,-68.83264,-32.89219
4,ROBERTO ARLT,4178.911346,-68.85037,-32.89918
4,LEONARDO FAVIO,5320.188445,-68.87459,-32.88714
4,GABRIEL GARCÍA MÁRQUEZ,3121.870951,-68.84725,-32.88823
4,PATRICIAS MENDOCINAS,2820.488214,-68.84337,-32.88787
4,CIUDAD DE MENDOZA,2794.3754,-68.84479,-32.88609
4,"""SANTIAGO JOS�?? ILLA""",4049.931326,-68.86362,-32.87789
4,CARLOS DANILO BERDASCO,8810.150454,-68.91303,-32.88817
4,"SIN NOMBRE
",1205.233251,-68.83105,-32.87765
4,"""PROFESORA CATALINA LUISA SCALISE""",2959.926405,-68.85239,-32.87506
4,Cóndor de los Andes,4879.101813,-68.85994,-32.9001
4,PROFESOR OCTAVIO CORRADINI,2070.998878,-68.83159,-32.88713
4,"""MAESTRA OFELIA RAQUEL CHAUQUE""",8825.503352,-68.91318,-32.88824
4,TUPUNGATO,4064.96147,-68.86378,-32.87789
4,GRANADEROS DE LOS ANDES,3596.450959,-68.84406,-32.89671
4,"SIN NOMBRE
",3546.191404,-68.83919,-32.89879
4,ARRUMACOS,1402.935098,-68.83609,-32.87211
4,AGNES GONXHA,4628.684669,-68.85519,-32.90097
4,CARICIAS DE MIEL CDIYF N° 2,1243.517511,-68.83311,-32.87562
4,LA NUEVA CASITA,3486.377686,-68.84911,-32.89147
4,SIN NOMBRE,3435.136118,-68.85411,-32.88437
4,PRIMERA FUNDACION DE MENDOZA,1395.772876,-68.83068,-32.88037
4,S/NOMBRE,5557.570507,-68.8768,-32.88827
4,SIN NOMBRE,3454.034001,-68.85429,-32.88445
4,APANDO,1023.558705,-68.83159,-32.86775
4,COLEGIO ANDINO,3975.621386,-68.83952,-32.90299
4,F. CHOPIN,2498.24576,-68.84742,-32.86639
4,INSTITUTO CERVANTES (CENS),2075.949541,-68.83616,-32.88447
4,Profesor Fabián Roberto Testa,4554.341006,-68.86968,-32.87428
4,Profesor Fabián Roberto Testa,4728.355246,-68.87153,-32.87442
4,SAN GABRIEL,3514.439655,-68.83953,-32.89831
4,COLONIA Pfsor Luis Enrique Lucca,12200.55608,-68.94778,-32.89702
4,JUAN ESTEBAN PEDERNERA,3603.10198,-68.84396,-32.89685
4,COMBATE DE SAN LORENZO,1402.636055,-68.83056,-32.88052
4,PUESTO LIMA,8778.126354,-68.91269,-32.88811
4,JUAN ESTEBAN PEDERNERA,3593.457268,-68.84946,-32.89259
4,DPTO. DE APLIC. CARMEN VERA ARENAS,4035.718753,-68.85244,-32.89573
4,P.JOSE M.LLORENS,4307.621467,-68.86721,-32.86949
4,COMBATE DE SAN LORENZO,1326.005061,-68.82928,-32.88047
4,JARDIN NUCLEADO,3910.372226,-68.86258,-32.86575
4,INMACULADO CORAZON DE MARIA,8472.234164,-68.90918,-32.88867
4,S.T.R.O.B.E.R.I.,3033.768857,-68.83856,-32.89375
4,DR.MAX NORDAU,1932.347242,-68.83608,-32.88273
4,INSTITUTO NADINO,3414.057479,-68.85526,-32.88168
4,ESCUELA N�?? 4-174,7890.022829,-68.90279,-32.8886
4,Instituto de Educacion Superior,4034.669051,-68.8531,-32.89512
4,LUMEN DE SAN JOSE DE CALASANZ,984.2299724,-68.83154,-32.86903
4,"""Prof. Carlos Fuentealba""",1685.086596,-68.8344,-32.88098
4,HOSPITAL CENTRAL,2728.497722,-68.83443,-32.89257
4,ESCUELA REGIONAL CUYO DE CINE Y VIDEO,3054.101955,-68.83382,-32.89604
4,CABO ERNESTO URBINA,4073.297319,-68.86467,-32.87248
4,JUAN AGUSTIN MAZA,2620.49819,-68.83537,-32.89103
4,SIN NOMBRE,8416.572882,-68.90665,-32.89433
4,BLOSSOM,3337.729998,-68.8466,-32.89177
4,CRECER,1628.626513,-68.83723,-32.87638
4,INSTITUTO TECNOLOGICO DE MENDOZA,3401.406271,-68.84344,-32.89491
4,COLEGIO BLOSSOM  AMERICANO,3352.510992,-68.84672,-32.89186
4,INMACULADO CORAZON DE MARIA,8486.475649,-68.90933,-32.8887
4,RIO MENDOZA,4156.708673,-68.86555,-32.86865
4,INSTITUTO FERNANDO FADER,2394.553053,-68.83978,-32.8855
4,INSTITUTO SUPERIOR DE FORMACION GERENCIA,3202.24012,-68.8383,-32.89566
4,INST. DE DOCENCIA INV. Y CAPACIT. LABORA,3881.552727,-68.84181,-32.90102
4,INSTITUTO CUYANO DE CULTURA MUSICAL,4204.300006,-68.85727,-32.89325
4,ESCUELA CRISTIANA EVANGELICA MENDOZA,4010.130899,-68.85409,-32.89383
4,CERVANTES (CENS),2085.21364,-68.83616,-32.88458
4,INST. SUP. DE TECNOL. GRAFICA GUTEMBERG,1174.710116,-68.83178,-32.87635
4,"ESCUELA DE PSICOLOGIA ""DR. E. P. RIVIERE",3761.970344,-68.84854,-32.89552
4,INSTITUTO MENDOZA DE ENSE¥ANZA SUPERIOR,2964.837438,-68.83868,-32.89294
4,FELIX DARDO PALORMA,2088.09077,-68.84085,-32.87957
4,CARLOS VARAS GAZARI,2478.177389,-68.84409,-32.88189
4,LEONARDO FAVIO,4537.974845,-68.8695,-32.87425
4,Josefa Dominga Balcarce San Martin,4411.904095,-68.85923,-32.89416
4,WOLFGANG AMADEO MOZART,1973.135311,-68.83363,-32.88502
4,LIBERTADOR DE LOS ANDES,397.2014581,-68.82454,-32.86843
4,DR.OSVALDO S BORGHI,3776.967724,-68.86156,-32.87044
4,EVA PERON,5408.435073,-68.8752,-32.88803
4,SAN ANTONIO MARIA CLARET,8477.633827,-68.90926,-32.88861
4,LICEO AGRICOLA Y ENOLOGICO D. F. SARMIEN,6567.236976,-68.88551,-32.89436
4,ESCUELA DE COMERCIO MARTIN ZAPATA,3932.296781,-68.85004,-32.89644
4,JARDIN MATERNAL CRICYT,5643.106611,-68.87522,-32.89326
4,ALGARROBO,7936.465466,-68.90323,-32.88883
4,LA FAVORITA,8313.863063,-68.90734,-32.889
4,CERRO DE LA GLORIA,7913.989804,-68.90295,-32.88893
4,ESCUELA N�?? 3-447 (CENS),7930.961692,-68.90312,-32.88898
4,SAN ANTONIO M. CLARET,8472.006575,-68.90921,-32.88858
4,MANUEL LAINEZ,4618.218445,-68.85532,-32.90074
4,CASA DEL NI¥O CORAZON DE MARIA,8638.85658,-68.91061,-32.89005
4,J. MATERNAL CASA DEL NI¥O,8632.190948,-68.91053,-32.89008
4,QUIMICOS ARGENTINOS,4218.250294,-68.85349,-32.89719
4,PADRE CLARET,4291.137155,-68.8565,-32.89535
4,ADELA PONCE DE BOSSHARDT,4605.444359,-68.8551,-32.90075
4,FRANCISCO N DE LAPRIDA,4891.102446,-68.86008,-32.90012
4,DANIEL VIDELA CORREAS,4401.499061,-68.85925,-32.89398
4,GRAL LAS HERAS,1415.62508,-68.83084,-32.88049
4,PADRE CLARET,4302.149516,-68.85664,-32.89536
4,INSTITUTO CUYANO DE CULTURA MUSICAL,4201.907975,-68.85725,-32.89324
4,JOSE VICENTE ZAPATA,3999.836227,-68.85275,-32.89498
4,FRAY LUIS BELTRAN,3889.204335,-68.85175,-32.89442
4,JARDIN MATERNAL LA CASITA,2081.518668,-68.83164,-32.88722
4,INST.SUP.TEC.ESTUD.EC.DE CUYO,4051.456146,-68.85295,-32.89548
4,INST. SUPERIOR DE NIVEL TERICIARIO S.I.E,3960.002841,-68.84254,-32.90148
4,COL. UNIVERSITARIO CENTRAL J. DE SAN MAR,3851.937283,-68.84229,-32.90047
4,ESCUELA CRISTIANA EVANGELICA MENDOZA,4007.886125,-68.85403,-32.89386
4,SAN GABRIEL,3513.676011,-68.83958,-32.89827
4,BELLAS ARTES,3660.515799,-68.84475,-32.897
4,ARISTIDES VILLANUEVA,3620.689685,-68.84421,-32.89689
4,JARDIN MATERNAL LOS LOCOS BAJITOS,3697.588735,-68.83856,-32.9006
4,ING. PABLO NOGUES,4199.36034,-68.84951,-32.90003
4,JARDIN MATERNAL OBRITAS,3941.884194,-68.84511,-32.89991
4,HUMBERTO DE PAOLIS,3599.97194,-68.84647,-32.89512
4,ARQ. MANUEL V. CIVIT,2069.399261,-68.83248,-32.8867
4,ESCUELA N�?? 3-406 (CENS),2497.673683,-68.8442,-32.88207
4,SAN FRANCISCO JAVIER,3987.911373,-68.84172,-32.90216
4,INSTITUTO SUPERIOR DE LA EMPRESA,3430.4105,-68.83751,-32.89835
4,HUMBERTO DE PAOLIS,3596.005046,-68.84637,-32.89515
4,FUNDACION BRASILIA,3852.555125,-68.84986,-32.89558
4,INSTITUTO INTERCULTURAL,3293.462972,-68.83743,-32.897
4,NTRA. SRA. DE LA MISERICORDIA,3230.766355,-68.83868,-32.89577
4,ADOLFO PEREZ ESQUIVEL,3531.217933,-68.8391,-32.89868
4,BARTOLOME MITRE,3543.703236,-68.83934,-32.8987
4,CORAZON DE MARIA,3679.222021,-68.85231,-32.89093
4,ESC. DE PERIODISMO DEPORTIVO DE MENDOZA,3529.225383,-68.83972,-32.89837
4,NTRA.SRA. DE LA MISERICORDIA,3222.55456,-68.83865,-32.8957
4,CORAZON DE MARIA,3685.898116,-68.85233,-32.89101
4,ADVENTISTA,3190.964718,-68.85006,-32.88598
4,DR.JUAN AGUSTIN MAZA,3453.763611,-68.85436,-32.88432
4,DOMINGO F SARMIENTO,3727.496308,-68.85478,-32.88873
4,I.AMPUERO MATTA,3202.003691,-68.85017,-32.88601
4,ISLAS MALVINAS (TUR. Y HOTELERIA),3614.978209,-68.85818,-32.88008
4,DR.CARLOS N.VERGARA,2984.418496,-68.85261,-32.87532
4,SAN ANDRES,3625.467193,-68.85757,-32.88191
4,SAN ANDRES,3627.115796,-68.85761,-32.88186
4,I.T.U. MENDOZA,5449.936021,-68.87858,-32.87903
4,LICEO MILITAR GENERAL ESPEJO,3608.471969,-68.85948,-32.87458
4,"""ALGARROBO TELTECA""",3701.636503,-68.85998,-32.87723
4,CARMEN PONCE DE VIDELA,5058.721462,-68.87305,-32.88356
4,JARDIN MATERNAL LOS DUENDES DEL LAGO,4048.751574,-68.86445,-32.8717
4,CENTRO COMUNITARIO ED. SAN JOSE,4597.738382,-68.87016,-32.87414
4,REPUBLICA DE CHILE,3572.853917,-68.85938,-32.87044
4,MARIA CURIE,3578.936588,-68.85944,-32.87087
4,Profesor Fabián Roberto Testa,4550.989882,-68.8697,-32.87364
4,DR. DIEGO PAROISSIEN,5102.227602,-68.87559,-32.86744
4,GRAL.CARLOS E. O'DONNELL,4564.078246,-68.86978,-32.87425
4,MIMITOS,4557.51101,-68.86977,-32.87365
4,DUENDELIN,3881.974043,-68.86225,-32.86559
4,VICTOR VOLPE,4161.816399,-68.86522,-32.86533
4,SAN JOSE H.MARISTAS,5734.467953,-68.88227,-32.86643
4,SAN JOSE H. MARISTAS,5750.649441,-68.88244,-32.86637
4,P.JOSE M.LLORENS,4301.663383,-68.86715,-32.86966
4,SAMUEL OSTROPOLSKY,1678.852545,-68.83434,-32.88095
4,JULIO CESAR RAFFO DE LA RETA,3926.346949,-68.86273,-32.86561
4,GRAL.PATROCINIO RECABARREN,4292.128192,-68.86706,-32.87027
4,JARDIN MAT. CUSTODIA ZULUZAGA,4435.798072,-68.86834,-32.86648
4,PIO XII,2308.783722,-68.84523,-32.86594
4,CNEL.DE MARINA TOMAS ESPORA,4217.252493,-68.86621,-32.86874
4,MUNICENTRO COOP. LIBERTADOR,4244.541075,-68.86654,-32.86961
4,VICTOR MERCANTE,2627.789828,-68.84909,-32.86789
4,DR.RICARDO GUTIERREZ,2131.047286,-68.83114,-32.88794
4,LEONOR LEMOS,2567.652529,-68.84848,-32.86819
4,EDMUNDO DE AMICIS,2574.887407,-68.8486,-32.86853
4,COMPA¥IA DE MARIA,1382.689996,-68.83542,-32.87403
4,GRAL.MANUEL BELGRANO,2047.663778,-68.84297,-32.8725
4,LEàN GIECO,2574.302153,-68.84852,-32.86793
4,COMPA¥IA DE MARIA,1386.525032,-68.83544,-32.8741
4,INSTITUTO SUPERIOR DE ENSE¥ANZA TECNICA,1672.462963,-68.83814,-32.86584
4,N.S.DEL R.DE POMPEYA,1586.761554,-68.83631,-32.86416
4,ESCUELA N�?? 3-458 (CENS),1482.362883,-68.83703,-32.87022
4,HIPOLITO YRIGOYEN,1483.41113,-68.83704,-32.87017
5,BEATRIZ FALCITELLI,4320.5921,-68.88335,-32.87229
5,ENRIQUETA D DE VIDELA,4684.917546,-68.88335,-32.87229
5,NTRA.SRA.DEL ROSARIO DE POMPEYA,4489.659478,-68.88335,-32.87229
5,NUESTRA SE¥ORA DEL  ROSARIO DE POMPEYA,4496.969683,-68.88335,-32.87229
5,A.P.A.N.D.O.,4903.347744,-68.88335,-32.87229
5,PEDRO DEL CASTILLO,4674.897586,-68.88335,-32.87229
5,FRAY MAMERTO ESQUIU,4576.965347,-68.88335,-32.87229
5,DR. GREGORIO ARAOZ ALFARO,5240.360985,-68.88335,-32.87229
5,DON BOSCO,4719.296794,-68.88335,-32.87229
5,DON BOSCO,4725.962424,-68.88335,-32.87229
5,RICARDO ROJAS,5526.369418,-68.88335,-32.87229
5,TIBURCIO BENEGAS,4864.938394,-68.88335,-32.87229
5,ESCUELA N�?? 3-403 (CENS),5051.449486,-68.88335,-32.87229
5,MARIANO MORENO,5026.706702,-68.88335,-32.87229
5,SAN PEDRO NOLASCO,4931.572042,-68.88335,-32.87229
5,S.PEDRO NOLASCO,4948.717135,-68.88335,-32.87229
5,JOSE FEDERICO MORENO,4839.3965,-68.88335,-32.87229
5,ESCUELA REGIONAL DE CINE Y VIDEO,4972.554955,-68.88335,-32.87229
5,STO.TOMAS DE AQUINO,4750.157795,-68.88335,-32.87229
